"o3","co","so2","no2","pm25_frm","pressure","temperature","wind","year","state","yield_per_col","latitude","longitude"
0.03838012416418066,0.6728409826321882,3.6856235316214936,14.712056649295777,13.404334532374108,992.0218193972219,59.46741884569733,82.87849148961422,2002.0,32.0,42.0,42.165726,-74.948051
0.03571995436199937,0.6347451696724331,4.869148938031259,15.54376245523193,13.883182076006804,879.5830713846153,54.410131781746024,99.4097416077348,2002.0,41.0,61.0,44.299782,-99.438828
0.028697433803301243,0.4958360780080601,1.2545596547619045,10.718850081542245,10.932809832707406,969.1224436091744,68.27675793521013,84.06359605157324,2002.0,42.0,67.0,35.747845,-86.692345
0.04324218792555607,0.9369460087649402,2.926826362002567,24.334786259946945,11.625746120175092,810.8139704890108,50.981419009540645,102.37551704925374,2002.0,43.0,59.0,31.054487,-97.563461
0.037008361481481476,0.48022416420274566,3.9628125518814143,14.581944593373485,13.285381498987165,953.9298243703702,49.22965056231003,100.01001189402984,2002.0,45.0,38.0,44.045876,-72.710686
0.03157746422045055,0.5449370395345223,1.2892469810970462,13.821317448311149,14.307806004618959,839.2537350396726,60.77379576260134,99.42465451904147,2003.0,4.0,67.0,34.969704,-92.373123
0.02271121751412429,0.6214951085910652,7.509709400780381,4.416899230769231,4.464736297828335,882.3581050164385,60.248506340679526,39.24092375433789,2003.0,10.0,114.0,33.040619,-83.643074
0.037319973000000006,0.8765715890027959,7.248271364383562,7.546806558904109,7.348457847840987,931.973594219393,49.737469050149706,112.00858810679262,2003.0,11.0,46.0,21.094318,-157.498337
0.026767196529713207,0.679866341589267,3.5349184536657976,24.163574587044522,14.427451531329018,994.9578015368957,60.85416803336808,98.42379313379503,2003.0,12.0,60.0,44.240459,-114.478828
0.036245188541942294,0.6820412810492505,5.5336371512030995,14.252965626823796,14.689775668679896,996.1209489328571,52.76386621796992,98.09106771705964,2003.0,13.0,56.0,40.349457,-88.986137
0.030060337353549276,0.3122790682643427,1.3136030868562645,8.746288467966579,11.356914119359535,969.1576548806048,57.69745990087888,91.28989041733332,2003.0,15.0,57.0,42.011539,-93.210526
0.0319998374811463,0.5073428995391706,3.337365649048152,10.33252546904762,14.209311740890692,990.1344083442623,56.59076589619638,92.76322066575342,2003.0,16.0,48.0,38.526600,-96.726486
0.026803916122794293,0.8040062488436632,3.3383113876146786,9.844406867924533,11.769137766465164,1011.5783505778609,67.16316371388366,81.73351048983452,2003.0,17.0,90.0,37.668140,-84.670067
0.0357881340054094,0.3164046340782122,2.8103253730973448,19.69578389337176,13.426465225319099,967.1653326839593,47.97314097725768,99.63419134269958,2003.0,21.0,74.0,42.230171,-71.530106
0.0344990558718111,0.5540584247281053,3.2633353952331956,11.68271628605834,13.153981481481475,998.0981933917808,49.56384624696674,95.51482448431783,2003.0,24.0,53.0,32.741646,-89.678696
0.02638901479289941,0.6767979964804223,2.844879732336367,3.0997793631105406,10.150920245398773,895.7239849835615,46.97978140872298,92.95072601385391,2003.0,25.0,66.0,38.456085,-92.288368
0.034258898940703775,0.6182693004429509,0.42093166519823794,11.156426808253295,8.105815279361458,808.6749378438359,48.938505607681755,95.88415711911358,2003.0,27.0,64.0,41.125370,-98.268082
0.029372357803762066,0.6511728751205399,4.453733275432031,26.619195216743705,12.213196480938416,990.4694419747522,47.82723499162275,98.2911008541901,2003.0,31.0,72.0,34.840515,-106.248482
0.03480695168067224,0.676867073015873,3.7330551789473683,15.151744238620688,13.024151363383421,990.832778849315,58.90320429963503,86.90362821393727,2003.0,32.0,44.0,42.165726,-74.948051
0.02877350795053003,0.9783243123156338,1.413888888888889,13.686818405228756,8.756586690810325,928.9232440395871,52.10415250194315,107.03163041105748,2003.0,36.0,51.0,35.565342,-96.928917
0.03340680849489418,0.7120227243947858,5.222545271784582,12.006855006663248,14.005773922472214,878.135034975,53.1076467674784,103.5703584922764,2003.0,41.0,40.0,44.299782,-99.438828
0.02971893342646821,0.5410434185015724,1.6770570404294585,10.461909670046273,11.840126883425857,968.7924919128445,68.30157974250079,86.33374125391273,2003.0,42.0,67.0,35.747845,-86.692345
0.04442088923766816,0.8349778948685855,2.4307105319320943,21.327989947168007,8.755134281200634,811.1860409834711,52.910723717577085,104.02117556757992,2003.0,43.0,57.0,31.054487,-97.563461
0.03171269703622391,0.47121748649393597,3.666130302693696,15.95803409197423,13.135534696614151,941.3550591166667,45.606110431372535,114.62989619131832,2003.0,45.0,37.0,44.045876,-72.710686
0.029072208550287748,0.967991889260724,1.4887021224489798,14.068308013084106,8.6897512437811,966.3195377984375,51.79106538556396,81.86123192940036,2003.0,46.0,56.0,37.769337,-78.169968
0.03141642503605609,0.48492018867009445,1.46333770994152,12.85670467209502,13.858603491271834,859.3007601825417,60.77646528096577,96.85569364637956,2004.0,4.0,45.0,34.969704,-92.373123
0.0201796,0.61714003874269,6.217178930259365,4.050464507122506,3.9393133997785155,885.7282057178684,60.730411049826174,42.89872445480881,2004.0,10.0,96.0,33.040619,-83.643074
0.037893184237461616,0.9926283050139276,3.9678408797814213,6.607004336470587,9.161144578313252,929.090763244415,48.48886704674593,106.97572393576698,2004.0,11.0,63.0,21.094318,-157.498337
0.02546281731547244,0.6830798207321243,3.7732183756924087,22.5540673147262,13.206065664997222,995.4645470419111,55.01346966733334,98.03242457390319,2004.0,12.0,55.0,44.240459,-114.478828
0.034012831010221664,0.6751305762355416,5.530663297307375,11.217489221722841,13.374222411589262,998.1843389476857,53.46801028595855,98.80907444846797,2004.0,13.0,59.0,40.349457,-88.986137
0.02773400061218243,0.37132330382436257,1.1713083670360107,8.377346847695392,10.144693140794228,972.4555656254665,57.29211830021786,91.73684547935783,2004.0,15.0,80.0,42.011539,-93.210526
0.030416598212037276,0.6500760138312586,3.7666133916723856,9.596194294442252,13.06423115244105,994.8853131505497,57.61290583757961,89.02764525900275,2004.0,16.0,56.0,38.526600,-96.726486
0.02724857868020305,0.7007288080808081,3.5966944960883573,9.432552099883326,11.306865965834428,1013.0248896348621,68.31678965352886,81.32381146143315,2004.0,17.0,98.0,37.668140,-84.670067
0.0334092697243346,0.31266594298245615,3.1292729003816797,16.309166737169516,11.862541806020072,971.3440636105947,48.45947211293097,98.63675725964255,2004.0,21.0,67.0,42.230171,-71.530106
0.03176415826238812,0.43351544168392,3.4923762440990216,10.978309366613422,12.058453473132369,999.1146362076506,48.93945237274221,95.04502236514936,2004.0,24.0,41.0,32.741646,-89.678696
0.024632034985422737,0.6070774991055455,2.8161466703296703,1.0183759154929577,7.987940234791888,896.1782400928964,47.36207608943946,79.90792168207282,2004.0,25.0,77.0,38.456085,-92.288368
0.033660788297172894,0.64306695048143,1.5635465068870524,10.971274540673791,7.45756880733945,806.5144617010311,45.44297314069264,95.93563875869565,2004.0,27.0,55.0,41.125370,-98.268082
0.02728330483654737,0.5571890882501261,3.724588737104291,25.1617284030075,11.452359002169203,990.1714368054369,47.902312972003706,99.82377490830278,2004.0,31.0,67.0,34.840515,-106.248482
0.032224799347299715,0.6104265340611353,3.1865732894545458,13.773102975342468,13.515988476773495,992.4144695683059,59.48372756808357,83.72255639363955,2004.0,32.0,40.0,42.165726,-74.948051
0.03155274985645933,0.5010515232600732,5.4184999950124695,18.93166697041847,14.451987433410732,1004.9249999285715,39.825215666666665,113.05679004761906,2004.0,34.0,58.0,47.528912,-99.784012
0.02454505911330049,0.9083510010972933,1.8753656499999998,10.191856885496184,9.253651354534748,929.1773541928803,51.7900892894137,107.8411995230397,2004.0,36.0,54.0,35.565342,-96.928917
0.03342388068010833,0.638055201315124,5.013647378820067,11.38831053801479,13.185932495688593,879.6172887896178,54.2141275628931,101.17496444893949,2004.0,41.0,54.0,44.299782,-99.438828
0.02877298220451527,0.4333300467169917,1.7875018425851867,9.819091810610383,11.39282848545637,969.5166910819677,68.36535034066414,85.28891533774441,2004.0,42.0,76.0,35.747845,-86.692345
0.04085598258977149,0.7488277786760991,2.25599144375,21.941416884118198,12.912546676624347,830.1285040243054,52.2457365232137,107.37234254842889,2004.0,43.0,70.0,31.054487,-97.563461
0.030135273795334587,0.4032484163454124,3.591140095251397,14.311316970341212,13.296968576709794,901.9406758351649,51.64817811111111,118.15987545646068,2004.0,45.0,38.0,44.045876,-72.710686
0.02536488088792635,0.9370805520760025,1.7285904013282736,12.559010338912135,9.487772087067862,967.1960479223455,51.86403821034208,85.72976473642323,2004.0,46.0,63.0,37.769337,-78.169968
0.030089226335002935,0.45956891503442693,1.3583496624051137,12.641250857030728,13.005752496106977,877.6451773591394,61.097041250016105,96.73827049956265,2005.0,4.0,75.0,34.969704,-92.373123
0.029837560251398037,0.5397534507799187,1.6507058396418854,7.096445878073258,9.768655020593664,1016.115423299435,73.82772191501417,75.25525074222222,2005.0,8.0,86.0,39.318523,-75.507141
0.01710996132596685,0.5038515361842104,7.977258508077997,4.103972199999998,4.228753180661577,886.0850456767123,60.82280082054793,40.34600054178082,2005.0,10.0,131.0,33.040619,-83.643074
0.03518072357723576,0.9215868129298487,3.9276947306843266,6.966589915422886,9.415053763440861,923.4492520503924,47.501427545130426,119.22078115498412,2005.0,11.0,37.0,21.094318,-157.498337
0.028854361477814453,0.5931371558935365,3.562299879337131,21.880387971530247,15.833676168086983,994.7519361898562,52.84892375559381,97.73316742095643,2005.0,12.0,85.0,44.240459,-114.478828
0.037665211621041306,0.5748479626787582,5.3457236246345765,12.097246234977211,16.145042016806734,996.965361832009,53.99479725499575,97.84901150273973,2005.0,13.0,64.0,40.349457,-88.986137
0.030279945768025073,0.472908477090909,1.2460963281045752,8.518908842452834,11.450621799561084,972.7631030350522,58.28769401156546,94.92447434600511,2005.0,15.0,50.0,42.011539,-93.210526
0.033403856373900497,0.5312317706043957,4.212453462251042,9.813822628526022,15.35931034482759,995.6558735308987,58.48211297059321,87.94463975616436,2005.0,16.0,50.0,38.526600,-96.726486
0.02976974964945824,0.5734045142255005,3.512248118113912,9.462042409538741,12.657994877424079,1012.5311823255817,68.12941810976744,79.9107434266257,2005.0,17.0,97.0,37.668140,-84.670067
0.03643768513480088,0.29495792783869823,3.1015322857142857,17.494469097457625,13.925169902912614,971.5984866837302,49.98283600446255,94.56134232744377,2005.0,21.0,68.0,42.230171,-71.530106
0.03860672899066254,0.43871176526717565,3.3715653874898455,11.064056243308999,14.606800853918877,997.5206086739726,61.62225400131511,94.660972471893,2005.0,24.0,50.0,32.741646,-89.678696
0.025806359861591695,0.5627130302631577,3.0036287807839064,3.4684956074766355,8.688945578231289,895.7730791863013,46.63493750926594,81.9543098888889,2005.0,25.0,67.0,38.456085,-92.288368
0.02945822493638676,0.5002565362836722,3.9102760764202324,26.19490251445087,12.552208073692764,987.8009739489082,49.548740109507825,98.97425467420116,2005.0,31.0,73.0,34.840515,-106.248482
0.03565041662901041,0.5713699561403508,2.9519875331695333,12.695051714285713,13.812686567164183,991.1367135232874,58.365355428167035,80.18363604184103,2005.0,32.0,54.0,42.165726,-74.948051
0.03486480954231853,0.4874016030449314,5.552682580034056,19.526696031746038,16.7079734219269,1002.2122559283746,55.705703903581266,118.51712816807911,2005.0,34.0,69.0,47.528912,-99.784012
0.024998864559819412,0.8256805959967319,1.6121376269592476,11.442767934210526,9.9148667601683,928.276896855403,51.01842994348245,106.16165079667897,2005.0,36.0,42.0,35.565342,-96.928917
0.035471133909614816,0.5772661920965969,4.706008179174481,10.416811337444491,14.690719602977667,878.1207474164381,55.15139844472789,98.60814711275336,2005.0,41.0,55.0,44.299782,-99.438828
0.03107724203240691,0.4102761074136478,1.764005991667929,9.96660483421517,12.132924449400614,979.293785794745,69.17062833316248,85.57544692503424,2005.0,42.0,71.0,35.747845,-86.692345
0.04294391304347826,0.7232807193259609,2.114452191291935,21.49263596084657,10.29977728285078,836.913765289586,52.859224432537495,112.14814363243072,2005.0,43.0,45.0,31.054487,-97.563461
0.03312791678622669,0.4693015056338027,4.827285065753425,12.430204488078537,9.97107558139535,984.6906994285713,30.913169642857145,94.75042782589284,2005.0,44.0,91.0,40.150032,-111.862434
0.031711139849096334,0.46675734466911767,3.78544650345044,14.231058017302054,13.830441400304423,902.0121992395211,50.299615669863016,114.74760964548022,2005.0,45.0,37.0,44.045876,-72.710686
0.025037983794089613,0.8966820578734858,2.4759025630769234,13.12836206228956,9.625332225913622,967.2910049719006,51.47469716904399,67.43737714616405,2005.0,46.0,55.0,37.769337,-78.169968
0.03645767573313783,0.5740904400944987,2.153954508434864,17.44488953544835,8.93803720333547,856.0993788571428,66.64023897081564,89.63725509981434,2006.0,2.0,65.0,61.370716,-152.404419
0.03166339687960365,0.4641937400158479,1.3016915753828584,12.647926877664371,12.807759103641459,873.7923084155509,61.052820082273804,98.20064624672771,2006.0,4.0,52.0,34.969704,-92.373123
0.03173134514234967,0.5330661193212187,1.463269974795564,7.0402174495619505,9.217467315293401,1017.7626861013698,72.73847271805555,74.1128970614673,2006.0,8.0,81.0,39.318523,-75.507141
0.013738585635359115,0.3991896840909091,9.31568945232816,4.099948064102563,4.1444943820224704,881.0482876383563,60.61078364255911,38.704503383561644,2006.0,10.0,93.0,33.040619,-83.643074
0.036089995967741935,0.6417016340782123,1.1846838939393942,6.457556292479107,7.681828703703703,928.108423771852,49.655163090045406,117.62532701563784,2006.0,11.0,44.0,21.094318,-157.498337
0.02622957616262878,0.5147287887811636,3.070374113309352,21.010135215015335,13.034773840391814,992.8517211154115,54.12849968377088,99.6711063295755,2006.0,12.0,66.0,44.240459,-114.478828
0.03445724505611971,0.5919433825691284,4.803068475640379,10.281123450647254,12.967822275353658,997.074415515278,54.51093437459844,94.14898304624734,2006.0,13.0,54.0,40.349457,-88.986137
0.03233995317937361,0.40584709628378385,1.3988063942953024,7.692232487636002,9.515859375,972.937271891752,58.96404357199522,98.13031731977422,2006.0,15.0,55.0,42.011539,-93.210526
0.03164368852695302,0.665964589385475,3.453134252256769,9.398989345218808,13.633561151079139,995.0708893758572,57.811655075610204,90.90613050821918,2006.0,16.0,56.0,38.526600,-96.726486
0.029079994248741907,0.37335228061224496,3.16805366432052,8.905083813739054,12.632566302652116,1012.9392032790489,68.89093056816105,83.65598168022748,2006.0,17.0,90.0,37.668140,-84.670067
0.03345620379575235,0.28512619241071413,2.966439033553875,15.03961144931507,11.84029702970296,970.7499816236054,50.75648322468779,98.7145417121282,2006.0,21.0,55.0,42.230171,-71.530106
0.03755850604490501,0.414896910938434,3.158697404860155,10.417101755962669,12.164536849222443,996.7504859096207,58.62833807008943,98.3372818411095,2006.0,24.0,46.0,32.741646,-89.678696
0.028547132596685083,0.5365641656626505,2.335790410876133,3.4362955643044613,8.957455268389669,896.1046247982197,47.61971342492011,75.15412886037736,2006.0,25.0,79.0,38.456085,-92.288368
0.028533588814493884,0.47973179610027866,3.2493268792622447,23.93318623887972,10.523414768048315,988.0945165329815,50.80483753067826,103.56411457214307,2006.0,31.0,64.0,34.840515,-106.248482
0.03567449573218046,0.5590739849383842,2.836960048484848,11.85333315815486,13.090044461627686,991.3772502027398,59.561294235881675,84.97568237909515,2006.0,32.0,50.0,42.165726,-74.948051
0.033140178004866155,0.4263040049554013,4.360088981691079,16.82724749172794,13.28708288482238,1001.6339040931506,56.30811033057851,121.03181423287674,2006.0,34.0,56.0,47.528912,-99.784012
0.028205595413595415,0.6910835326418547,1.4929944602739726,11.085933294117645,9.258490566037734,928.0552456654484,51.513413999278825,106.61224144790418,2006.0,36.0,48.0,35.565342,-96.928917
0.036860250741839774,0.5786553159912378,4.596791418418102,10.824347280758552,13.794865810968497,877.3270097075208,54.538796347859915,103.79497282579891,2006.0,41.0,55.0,44.299782,-99.438828
0.031139956829731513,0.3754428434610303,1.4293685734013806,9.403942591506448,11.17199484369964,987.833386157748,70.1715129322597,86.35436084784084,2006.0,42.0,70.0,35.747845,-86.692345
0.042048087740752055,0.6472180664615385,2.0153803016281064,19.208403753390254,9.183786472148538,835.0486928016994,52.5730196876743,101.21978667478558,2006.0,43.0,50.0,31.054487,-97.563461
0.030076744475138126,0.3988476830985916,4.30062622739726,10.560104627808991,8.331602373887243,988.1395107457507,48.6883290070922,103.34887662818693,2006.0,44.0,56.0,40.150032,-111.862434
0.03323044176912569,0.46512217305194814,3.185076062519937,12.490314270484825,12.693665507918107,897.3582728444446,51.23108669037658,120.87032580924856,2006.0,45.0,42.0,44.045876,-72.710686
0.02756676422764227,0.8040427522222222,1.3050023760683762,8.004152744471744,8.998622273249138,990.8169669298615,50.98911688379207,88.8351151986301,2006.0,46.0,52.0,37.769337,-78.169968
